symbol,time_utc,price,ret5_pct,range_pct,body_pct,close_pos,quote_volume_5m,volume24_usd,rvol,vol_accel_1h,range12_pct,trades,trades_accel,taker_buy_share,mfe_30m_pct,mae_30m_pct,mfe_1h_pct,mae_1h_pct,mfe_2h_pct,mae_2h_pct,mfe_4h_pct,mae_4h_pct,label,prior_fail_7d,score,pts_impulse,pts_shape,pts_rvol,pts_liq,pts_combo,pts_penalty,why
ELSAUSDT,2026-03-30 00:00:00+00:00,0.05916,5.341446923597037,6.135902636916835,87.0523415977962,0.870523415977962,619220.67778,1583424.14572,396.034970280669,223.12082701349684,4.006878761822863,7611,123.42162162162164,0.5368610133657542,8.89114266396216,3.684922244759981,8.89114266396216,3.684922244759981,8.975659229208933,3.684922244759981,8.975659229208933,3.684922244759981,FAILED_OR_PARTIAL,0,60,9.37,20.82,20.0,10.0,0.0,0.0,"ret5=5.34 modest | close_pos=0.87->10.8, body=87.1->10.0 | rvol=396.0 | q5=619221 | no combo"
BNTUSDT,2026-03-31 07:50:00+00:00,0.286,5.384615384615388,8.301225919439581,64.9789029535866,0.6708860759493682,504393.5173,976575.1518,663.3440958920665,89.4556248094436,3.8029699384281024,12041,64.04787234042553,0.5678424271453261,6.048951048951068,-1.5734265734265729,6.048951048951068,-2.7622377622377514,6.048951048951068,-2.7622377622377514,6.048951048951068,-3.356643356643352,FAILED_OR_PARTIAL,0,31,9.54,7.55,16.0,10.0,0.0,-12.0,"ret5=5.38 modest | close_pos=0.67->4.6, body=65.0->3.0 | rvol=663.3 | q5=504394 | no combo | vol_accel>=80 without wide body −8 | 12h compression ≤4% −4"
AGTUSDT,2026-03-31 17:10:00+00:00,0.007221,2.548123528597146,8.59991690901538,29.62962962962965,0.2962962962962965,72226.115643,907574.319135,49.907330148108656,42.753025915651385,5.699999999999994,1257,15.03888334995015,0.6149635507818527,9.569311729677343,2.1465171028943297,9.569311729677343,2.1465171028943297,9.569311729677343,2.1465171028943297,9.569311729677343,2.1465171028943297,FAILED_OR_PARTIAL,1,0,0.0,0.0,4.0,5.0,0.0,-14.0,"ret5=2.55<5 (high-wick path) | close_pos=0.30->0.0, body=29.6->0.0 | rvol=49.9 | q5=72226 | no combo | close in lower half −10 | 1 prior FAIL 7d −4"
LQTYUSDT,2026-04-01 06:20:00+00:00,0.2827,8.631057658294994,10.87495572086432,79.47882736156343,0.8078175895765467,1076991.7493,1965930.33321,707.1956339889165,323.34279582108445,4.518736223365161,8578,131.46360153256705,0.5453912327571441,9.161655465157391,-1.839405730456312,9.161655465157391,-1.839405730456312,9.161655465157391,-1.839405730456312,9.161655465157391,-1.839405730456312,FAILED_OR_PARTIAL,0,77,21.44,14.84,16.0,10.0,15.0,0.0,"ret5=8.63 strong | close_pos=0.81->8.3, body=79.5->6.5 | rvol=707.2 | q5=1076992 | combo ret5>=7 & close>=0.80 & body>=70"
DODOXUSDT,2026-04-01 13:40:00+00:00,0.015549,9.743391857997285,13.760517799352767,71.26058325493877,0.7591721542803378,384984.351616,1955446.441051,238.6518747875621,39.13746871899448,12.81164432915405,6536,25.614630960156763,0.6126913585887083,24.33597015885265,9.158145218341996,24.33597015885265,0.9711235449225032,24.33597015885265,-3.511479837931697,24.33597015885265,-3.511479837931697,REAL_CONTINUATION,0,64,25.14,11.25,14.0,8.0,6.0,0.0,"ret5=9.74 strong | close_pos=0.76->6.9, body=71.3->4.3 | rvol=238.7 | q5=384984 | combo ret5>=7 & body>=70"
BMTUSDT,2026-04-02 16:00:00+00:00,0.01477,8.192281651997302,9.355932203389816,87.68115942028997,0.8913043478260888,187655.11835,1496314.63254,70.06885366236585,11.198483091613191,9.663250366032216,4996,7.360589318600368,0.566925121869451,27.014218009478675,5.213270142180093,27.014218009478675,2.5727826675693954,27.014218009478675,2.5727826675693954,27.014218009478675,-0.6093432633716978,REAL_CONTINUATION,0,73,19.97,21.65,8.0,8.0,15.0,0.0,"ret5=8.19 strong | close_pos=0.89->11.7, body=87.7->10.0 | rvol=70.1 | q5=187655 | combo ret5>=7 & close>=0.80 & body>=70"
GTCUSDT,2026-04-03 02:40:00+00:00,0.078,-1.2820512820512886,14.473684210526304,9.090909090909102,0.090909090909091,394234.9951,1832026.9031,187.4609304307555,27.497126815487235,10.95890410958904,2098,14.272108843537415,0.4055287838144534,-1.2820512820512886,-8.974358974358987,-1.2820512820512886,-8.974358974358987,-1.2820512820512886,-8.974358974358987,-1.2820512820512886,-8.974358974358987,FAILED_OR_PARTIAL,0,12,0.0,0.0,14.0,8.0,0.0,-10.0,"ret5=-1.28<5 (high-wick path) | close_pos=0.09->0.0, body=9.1->0.0 | rvol=187.5 | q5=394235 | no combo | close in lower half −10"
1000000BOBUSDT,2026-04-03 07:10:00+00:00,0.01207,5.385252692626352,7.730673316708225,69.89247311827963,0.7419354838709685,159515.37735,797945.0445399999,152.75744598734914,20.13798333471937,11.69429097605894,2401,13.174211248285324,0.4482593098413907,11.433305716652844,-0.165700082850051,11.433305716652844,-4.142502071251042,11.433305716652844,-4.142502071251042,11.433305716652844,-9.527754763877391,FAILED_OR_PARTIAL,0,42,9.54,10.43,14.0,8.0,0.0,0.0,"ret5=5.39 modest | close_pos=0.74->6.5, body=69.9->4.0 | rvol=152.8 | q5=159515 | no combo"
BROCCOLIF3BUSDT,2026-04-05 08:35:00+00:00,0.003472,5.126728110599088,7.351225204200706,70.6349206349207,0.8809523809523807,145210.678589,1075060.961116,175.09091583040512,5.820644257740719,10.207939508506602,2929,5.257741211667913,0.4030924386192767,38.59447004608296,4.176267281106005,38.59447004608296,4.176267281106005,38.59447004608296,4.176267281106005,38.59447004608296,3.686635944700467,REAL_CONTINUATION,0,43,8.51,15.41,14.0,5.0,0.0,0.0,"ret5=5.13 modest | close_pos=0.88->11.2, body=70.6->4.2 | rvol=175.1 | q5=145211 | no combo"
MAVUSDT,2026-04-05 17:35:00+00:00,0.01382,9.696092619392171,12.961622013034034,74.86033519553068,0.7541899441340785,782669.38631,1601270.84364,616.8873923545258,103.77294635622567,5.23520485584219,11613,87.64528301886793,0.4888722923787,10.998552821997087,-2.894356005788723,10.998552821997087,-2.894356005788723,10.998552821997087,-2.894356005788723,10.998552821997087,-2.894356005788723,FAILED_OR_PARTIAL,0,69,24.99,12.07,16.0,10.0,6.0,0.0,"ret5=9.70 strong | close_pos=0.75->6.8, body=74.9->5.3 | rvol=616.9 | q5=782669 | combo ret5>=7 & body>=70"
DODOXUSDT,2026-04-06 08:50:00+00:00,0.015837,7.141504072741056,10.375569044006072,68.92138939670932,0.7020109689213895,243176.187627,677545.481351,327.3267649351937,84.45011359481063,5.216587427363972,4836,51.53818827708704,0.4573529781320227,10.822756835259195,-3.1697922586348515,10.822756835259195,-4.483172317989526,10.822756835259195,-4.483172317989526,10.822756835259195,-4.483172317989526,FAILED_OR_PARTIAL,0,46,16.47,9.17,20.0,8.0,0.0,-8.0,"ret5=7.14 strong | close_pos=0.70->5.4, body=68.9->3.8 | rvol=327.3 | q5=243176 | no combo | vol_accel>=80 without wide body −8"
GTCUSDT,2026-04-06 21:40:00+00:00,0.077,5.1948051948051965,5.1948051948051965,100.0,1.0,110726.2417,722885.2009,101.96411833359213,124.32624742801954,2.631578947368429,554,15.424593967517405,0.7224342339436596,5.1948051948051965,2.5974025974025983,5.1948051948051965,2.5974025974025983,5.1948051948051965,1.2987012987013102,5.1948051948051965,1.2987012987013102,FAILED_OR_PARTIAL,1,45,8.78,25.0,14.0,5.0,0.0,-8.0,"ret5=5.19 modest | close_pos=1.00->15.0, body=100.0->10.0 | rvol=102.0 | q5=110726 | no combo | 12h compression ≤4% −4 | 1 prior FAIL 7d −4"
IRYSUSDT,2026-04-07 14:15:00+00:00,0.01914,10.710553814002076,12.539184952978054,85.41666666666667,0.8541666666666667,535149.563631,1332819.84451,392.8550834788185,356.15740164329526,6.820566631689395,7139,122.90961262553802,0.4543791734634879,13.375130616509924,8.934169278996862,15.726227795193305,8.934169278996862,15.726227795193305,8.934169278996862,17.60710553814,8.934169278996862,FAILED_OR_PARTIAL,0,95,30.0,20.17,20.0,10.0,15.0,0.0,"ret5=10.71 very strong | close_pos=0.85->10.2, body=85.4->10.0 | rvol=392.9 | q5=535150 | combo ret5>=7 & close>=0.80 & body>=70"
AKEUSDT,2026-04-07 23:05:00+00:00,0.0002418,1.3234077750206683,8.737060041407862,15.16587677725117,0.165876777251185,84790.000721,912270.0210718,84.22775934934634,48.79463904397114,5.629565964761496,1197,15.767288693743138,0.6505077430402632,2.2746071133167955,1.0752688172043,2.2746071133167955,-3.1844499586435093,2.2746071133167955,-3.1844499586435093,2.2746071133167955,-3.1844499586435093,FAILED_OR_PARTIAL,0,3,0.0,0.0,8.0,5.0,0.0,-10.0,"ret5=1.32<5 (high-wick path) | close_pos=0.17->0.0, body=15.2->0.0 | rvol=84.2 | q5=84790 | no combo | close in lower half −10"
MAGMAUSDT,2026-04-08 15:25:00+00:00,0.11005,13.539300318037274,21.28627308287092,63.675213675213705,0.641880341880342,986409.42482,1915117.56209,592.7496603627676,55.7798001432014,10.236220472440948,8619,27.3474352194606,0.6011422918715579,21.044979554747844,12.48523398455248,21.044979554747844,12.48523398455248,26.30622444343482,12.48523398455248,34.27532939572924,12.48523398455248,REAL_CONTINUATION,0,67,30.0,6.52,20.0,10.0,0.0,0.0,"ret5=13.54 very strong | close_pos=0.64->3.8, body=63.7->2.7 | rvol=592.7 | q5=986409 | no combo"
FHEUSDT,2026-04-09 09:30:00+00:00,0.01882,0.5313496280552554,8.302288451303873,6.410256410256377,0.0833333333333322,214979.14144,1765742.64664,71.57094175001292,64.49062735734962,3.081081081081094,1993,22.64772727272728,0.5671173192122317,4.303931987247611,0.4782146652497321,5.366631243358122,0.4782146652497321,5.366631243358122,0.3188097768331621,5.366631243358122,-0.2125398512220933,FAILED_OR_PARTIAL,0,2,0.0,0.0,8.0,8.0,0.0,-14.0,"ret5=0.53<5 (high-wick path) | close_pos=0.08->0.0, body=6.4->0.0 | rvol=71.6 | q5=214979 | no combo | close in lower half −10 | 12h compression ≤4% −4"
BLESSUSDT,2026-04-09 12:20:00+00:00,0.005788,5.321354526606781,6.294310911291712,84.6153846153847,0.8598901098901103,238515.607365,1838435.539913,87.41467092949577,75.3145852525502,5.587188612099636,2387,29.74454828660436,0.5968707241624746,7.290946786454744,3.1098825155494225,7.619212163096067,3.1098825155494225,8.033863165169318,3.1098825155494225,8.033863165169318,3.1098825155494225,FAILED_OR_PARTIAL,0,44,9.29,18.29,8.0,8.0,0.0,0.0,"ret5=5.32 modest | close_pos=0.86->10.4, body=84.6->7.9 | rvol=87.4 | q5=238516 | no combo"
MAVIAUSDT,2026-04-10 12:20:00+00:00,0.02903,8.267309679641755,8.511371467953133,97.16599190283412,0.9757085020242924,328818.00155,1067905.07345,256.9562125924462,201.6953722296496,4.580152671755733,3824,75.34975369458128,0.5385257713546249,13.39993110575266,7.130554598691008,13.39993110575266,7.130554598691008,13.39993110575266,7.130554598691008,13.39993110575266,6.131588012400968,FAILED_OR_PARTIAL,0,88,20.22,25.0,20.0,8.0,15.0,0.0,"ret5=8.27 strong | close_pos=0.98->15.0, body=97.2->10.0 | rvol=257.0 | q5=328818 | combo ret5>=7 & close>=0.80 & body>=70"
AINUSDT,2026-04-11 14:20:00+00:00,0.06158,15.1835011367327,15.434606011372876,98.42105263157896,0.987368421052632,329797.02198,1168195.33148,326.8645274541378,56.06196134296048,6.786941580756012,5355,31.57739557739557,0.6179357629929074,21.33809678467033,3.296524845729132,21.33809678467033,3.296524845729132,21.33809678467033,3.296524845729132,21.33809678467033,3.296524845729132,REAL_CONTINUATION,0,98,30.0,25.0,20.0,8.0,15.0,0.0,"ret5=15.18 very strong | close_pos=0.99->15.0, body=98.4->10.0 | rvol=326.9 | q5=329797 | combo ret5>=7 & close>=0.80 & body>=70"
BUSDT,2026-04-12 20:30:00+00:00,0.1594,2.44667503136764,10.546139359698682,23.214285714285783,0.2380952380952381,115379.4592,744556.2729000001,106.53337516636108,128.87227346896165,4.984227129337526,1121,22.49498327759197,0.637831230188328,4.8306148055207165,1.693851944792968,4.8306148055207165,0.188205771643668,4.8306148055207165,0.188205771643668,4.8306148055207165,0.188205771643668,FAILED_OR_PARTIAL,0,0,0.0,0.0,14.0,5.0,0.0,-24.0,"ret5=2.45<5 (high-wick path) | close_pos=0.24->0.0, body=23.2->0.0 | rvol=106.5 | q5=115379 | no combo | close in lower half −10 | vol_accel>=80 without wide body −8 | vol_accel>=120 and weak close −6"
MITOUSDT,2026-04-13 10:25:00+00:00,0.03585,4.351464435146446,8.872767857142861,49.05660377358483,0.4937106918238996,719933.73159,1233719.31996,653.7952871160409,147.2560927605066,2.6397956287255164,7823,47.99386503067485,0.4941173643362332,4.184100418410042,-0.5857740585774152,4.184100418410042,-0.5857740585774152,4.184100418410042,-0.5857740585774152,4.184100418410042,-0.5857740585774152,FAILED_OR_PARTIAL,0,2,4.0,0.0,16.0,10.0,0.0,-28.0,"ret5=4.35<5 (high-wick path) | close_pos=0.49->0.0, body=49.1->0.0 | rvol=653.8 | q5=719934 | no combo | close in lower half −10 | vol_accel>=80 without wide body −8 | vol_accel>=120 and weak close −6 | 12h compression ≤4% −4"
BELUSDT,2026-04-14 04:10:00+00:00,0.1013,8.193484698914123,9.090909090909085,90.21739130434784,0.91304347826087,507339.4363,1798714.4258,171.76282751572185,85.6954916280722,3.733602421796167,4445,48.09738503155996,0.4715894493534368,12.142152023692,1.5794669299111552,12.142152023692,1.0858835143139125,12.142152023692,1.0858835143139125,12.142152023692,1.0858835143139125,FAILED_OR_PARTIAL,0,80,19.98,25.0,14.0,10.0,15.0,-4.0,"ret5=8.19 strong | close_pos=0.91->15.0, body=90.2->10.0 | rvol=171.8 | q5=507339 | combo ret5>=7 & close>=0.80 & body>=70 | 12h compression ≤4% −4"
MAVIAUSDT,2026-04-14 13:20:00+00:00,0.03222,1.6759776536312776,10.938471100062165,15.340909090909047,0.1647727272727263,121116.5841,1290787.35098,40.338444531921255,22.044467840535923,5.966742745353781,1159,9.17414248021108,0.629624540162374,3.2588454376163867,0.9621353196772376,3.289882060831784,0.9621353196772376,4.15890751086283,-0.3103662321539246,4.15890751086283,-0.3103662321539246,FAILED_OR_PARTIAL,1,0,0.0,0.0,4.0,5.0,0.0,-14.0,"ret5=1.68<5 (high-wick path) | close_pos=0.16->0.0, body=15.3->0.0 | rvol=40.3 | q5=121117 | no combo | close in lower half −10 | 1 prior FAIL 7d −4"
GTCUSDT,2026-04-15 08:45:00+00:00,0.08013,2.5957818544864564,10.293012772351616,25.304136253041325,0.2858880778588812,80173.423506,884990.976656,58.7548586279573,40.048135775016,2.4270003792188133,1422,19.02341137123745,0.7146843563529738,5.353800074878312,1.3852489704230695,5.353800074878312,0.4367902158991521,5.353800074878312,0.4367902158991521,5.353800074878312,0.4367902158991521,FAILED_OR_PARTIAL,0,0,0.0,0.0,8.0,5.0,0.0,-14.0,"ret5=2.60<5 (high-wick path) | close_pos=0.29->0.0, body=25.3->0.0 | rvol=58.8 | q5=80173 | no combo | close in lower half −10 | 12h compression ≤4% −4"
BROCCOLIF3BUSDT,2026-04-17 08:20:00+00:00,0.005311,3.5774807004330667,12.671813217849737,28.23179791976227,0.2823179791976227,256503.903429,1872033.143475,87.5308421332989,67.30636703199376,8.674652241112813,4952,42.025459688826025,0.4979897432607971,6.43946526077952,-2.579551873470154,6.43946526077952,-2.579551873470154,6.43946526077952,-2.579551873470154,12.257578610431196,-2.579551873470154,FAILED_OR_PARTIAL,0,10,4.0,0.0,8.0,8.0,0.0,-10.0,"ret5=3.58<5 (high-wick path) | close_pos=0.28->0.0, body=28.2->0.0 | rvol=87.5 | q5=256504 | no combo | close in lower half −10"
ESPORTSUSDT,2026-04-18 13:10:00+00:00,0.3666,5.831969448990737,6.142935079105305,94.93783303730004,0.9493783303730006,118919.30294,1657545.3559599998,88.57491224472179,2.273582194958972,11.39707908514742,1778,2.217187987114205,0.6688283565715963,9.356246590289151,5.458265139116203,9.800872885979285,5.458265139116203,9.800872885979285,5.38188761593017,9.800872885979285,-1.3638843426077465,FAILED_OR_PARTIAL,0,49,11.33,25.0,8.0,5.0,0.0,0.0,"ret5=5.83 modest | close_pos=0.95->15.0, body=94.9->10.0 | rvol=88.6 | q5=118919 | no combo"
BNTUSDT,2026-04-19 15:30:00+00:00,0.3088,6.994818652849744,10.23391812865495,68.57142857142865,0.7174603174603184,523567.2134,1396062.8438,298.3797400918943,197.07523631006697,2.2928267278087056,10151,130.55948553054662,0.5317045962297836,26.29533678756477,1.7163212435233,26.29533678756477,0.0,26.29533678756477,0.0,26.29533678756477,0.0,REAL_CONTINUATION,0,37,15.98,9.51,20.0,10.0,0.0,-18.0,"ret5=6.99 modest | close_pos=0.72->5.8, body=68.6->3.7 | rvol=298.4 | q5=523567 | no combo | vol_accel>=80 without wide body −8 | vol_accel>=120 and weak close −6 | 12h compression ≤4% −4"
CARVUSDT,2026-04-22 00:00:00+00:00,0.05614,5.094406840042742,6.127538297114343,83.1395348837208,0.831395348837208,471902.51183,1043853.64429,321.530391915969,272.72942186770297,2.853015529071868,6040,178.0835380835381,0.5267681886159373,6.733167082294256,3.152832205201284,6.733167082294256,3.152832205201284,6.733167082294256,1.9415746348414584,6.733167082294256,1.9415746348414584,FAILED_OR_PARTIAL,0,51,8.38,16.76,20.0,10.0,0.0,-4.0,"ret5=5.09 modest | close_pos=0.83->9.3, body=83.1->7.5 | rvol=321.5 | q5=471903 | no combo | 12h compression ≤4% −4"
AGTUSDT,2026-04-22 14:45:00+00:00,0.014035,7.467046669041677,9.278571428571423,80.6774441878367,0.8337182448036944,166784.982273,1566028.279263,54.35915032347578,58.248509956897706,4.458973040476022,1329,12.577287066246056,0.4434907256693353,10.70181688635554,-0.6127538297114432,10.70181688635554,-0.6127538297114432,10.70181688635554,-0.6127538297114432,11.1221945137157,-0.6127538297114432,FAILED_OR_PARTIAL,0,65,17.56,16.2,8.0,8.0,15.0,0.0,"ret5=7.47 strong | close_pos=0.83->9.3, body=80.7->6.8 | rvol=54.4 | q5=166785 | combo ret5>=7 & close>=0.80 & body>=70"
HANAUSDT,2026-04-23 00:15:00+00:00,0.04028,2.2095332671300705,13.98063074248821,15.808170515097592,0.1598579040852571,248670.80129,903025.16069,217.476382601844,232.6313745683328,1.4529058116232507,2566,59.55899419729207,0.710952717379246,5.362462760675268,0.024826216484608,5.362462760675268,0.024826216484608,5.362462760675268,-1.0178748758689182,5.362462760675268,-1.0178748758689182,FAILED_OR_PARTIAL,0,0,0.0,0.0,14.0,8.0,0.0,-28.0,"ret5=2.21<5 (high-wick path) | close_pos=0.16->0.0, body=15.8->0.0 | rvol=217.5 | q5=248671 | no combo | close in lower half −10 | vol_accel>=80 without wide body −8 | vol_accel>=120 and weak close −6 | 12h compression ≤4% −4"
1000000BOBUSDT,2026-04-24 05:15:00+00:00,0.01446,2.904564315352709,9.197786998616865,31.57894736842112,0.3157894736842112,93121.64864,870722.9784,77.92768109511357,39.91271812276452,5.46875,1353,22.55,0.5475594853042327,3.388658367911468,1.5905947441217094,3.526970954356856,1.5905947441217094,3.6652835408022,1.5905947441217094,3.6652835408022,1.5905947441217094,FAILED_OR_PARTIAL,0,3,0.0,0.0,8.0,5.0,0.0,-10.0,"ret5=2.90<5 (high-wick path) | close_pos=0.32->0.0, body=31.6->0.0 | rvol=77.9 | q5=93122 | no combo | close in lower half −10"
MITOUSDT,2026-04-24 12:05:00+00:00,0.03833,5.139577354552571,6.997389033942558,73.5074626865671,0.7462686567164181,185802.06179,812144.83941,131.82537967558434,31.49259456106455,3.0091348737237844,2472,16.20983606557377,0.5980708389317815,5.061309679102521,0.2869814766501388,5.061309679102521,0.1304461257500611,5.061309679102521,0.1304461257500611,5.061309679102521,0.1304461257500611,FAILED_OR_PARTIAL,0,38,8.56,11.5,14.0,8.0,0.0,-4.0,"ret5=5.14 modest | close_pos=0.75->6.6, body=73.5->4.9 | rvol=131.8 | q5=185802 | no combo | 12h compression ≤4% −4"
AIOUSDT,2026-04-25 08:00:00+00:00,0.08534,5.577689243027884,9.76896915679606,57.14285714285712,0.5798319327731091,241800.97413,1085780.63509,193.8864599050169,73.4341261995588,6.548780487804873,4493,44.22969647251846,0.4871509876410604,8.753222404499649,4.72228732130302,9.725802671666273,4.6636981485821405,9.725802671666273,4.6636981485821405,11.61237403327866,4.6636981485821405,FAILED_OR_PARTIAL,0,36,10.31,3.56,14.0,8.0,0.0,0.0,"ret5=5.58 modest | close_pos=0.58->2.1, body=57.1->1.4 | rvol=193.9 | q5=241801 | no combo"
AINUSDT,2026-04-26 13:30:00+00:00,0.07103,5.209066591581024,6.443372126028946,81.49779735682834,0.9405286343612352,249229.85731,1831374.95369,103.0405731946586,7.237713863003608,17.773372976544444,5357,5.5098997171509385,0.5004009175548968,8.221878079684641,-0.6335351260030819,8.221878079684641,-0.6335351260030819,8.221878079684641,-0.6335351260030819,12.177952977615105,-0.6335351260030819,FAILED_OR_PARTIAL,0,53,8.84,22.07,14.0,8.0,0.0,0.0,"ret5=5.21 modest | close_pos=0.94->15.0, body=81.5->7.1 | rvol=103.0 | q5=249230 | no combo"
