time,symbol,score,label,exit,pnl_pct,R,pnl_usd,equity,dd
2025-10-10 21:20:00+00:00,BULLAUSDT,75,REAL_CONTINUATION,stop,-8.1,-1.0125,-101.25,9898.75,-1.012500000000005
2025-11-10 00:10:00+00:00,FLUIDUSDT,90,FAILED_OR_PARTIAL,time_mid,-1.2056797020484287,-0.15070996275605358,-14.918402438314855,9883.831597561684,-1.1616840243831583
2025-11-26 12:00:00+00:00,DODOXUSDT,96,REAL_CONTINUATION,target,19.9,2.4875,245.86031098934689,10129.69190855103,0.0
2025-12-12 16:15:00+00:00,BROCCOLIF3BUSDT,73,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-102.5631305740792,10027.128777976952,-1.012499999999994
2025-12-28 00:00:00+00:00,BULLAUSDT,90,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-101.52467887701664,9925.604099099935,-2.0147484374999913
2025-12-28 08:50:00+00:00,AKEUSDT,77,FAILED_OR_PARTIAL,time_mid,2.27262191121802,0.2840777389022525,28.196431697112388,9953.800530797047,-1.736394150403564
2025-12-29 17:15:00+00:00,MAVIAUSDT,81,FAILED_OR_PARTIAL,time_mid,0.6285483000539661,0.07856853750674576,7.820555503385936,9961.621086300433,-1.6591898723861465
2026-01-25 00:00:00+00:00,GUSDT,84,REAL_CONTINUATION,target,19.9,2.4875,247.79532452172324,10209.416410822156,0.0
2026-01-25 05:00:00+00:00,AGTUSDT,86,FAILED_OR_PARTIAL,time_mid,-3.3518275775145154,-0.41897844718931443,-42.77525434515371,10166.641156477002,-0.418978447189311
2026-01-27 00:00:00+00:00,ONGUSDT,92,REAL_CONTINUATION,time_mid,3.774397194213064,0.471799649276633,47.96617731947232,10214.607333796475,0.0
2026-01-31 23:35:00+00:00,MAVIAUSDT,75,FAILED_OR_PARTIAL,time_mid,-2.3727272727272544,-0.2965909090909068,-30.295596751373406,10184.311737045102,-0.29659090909091024
2026-02-08 15:05:00+00:00,FLUXUSDT,92,REAL_CONTINUATION,stop,-8.1,-1.0125,-103.11615633758166,10081.195580707521,-1.3060879261363567
2026-02-09 00:45:00+00:00,AGTUSDT,94,FAILED_OR_PARTIAL,time_mid,-0.6100000000000051,-0.07625000000000064,-7.686911630289549,10073.508669077231,-1.3813420340926807
2026-02-11 16:20:00+00:00,BLESSUSDT,78,REAL_CONTINUATION,stop,-8.1,-1.0125,-101.99427527440697,9971.514393802825,-2.3798559459974777
2026-02-12 05:30:00+00:00,JCTUSDT,89,FAILED_OR_PARTIAL,time_mid,1.364577656675764,0.1705722070844705,17.008632181255138,9988.523025984081,-2.2133431117255187
2026-02-22 10:20:00+00:00,BELUSDT,79,REAL_CONTINUATION,time_mid,9.346092977250255,1.1682616221562818,116.69208113281535,10105.215107116896,-1.0709391277101799
2026-02-23 05:35:00+00:00,KOMAUSDT,80,FAILED_OR_PARTIAL,time_mid,-0.5172461752433964,-0.06465577190542456,-6.533604830210004,10098.681502286685,-1.1349024756559523
2026-03-10 04:20:00+00:00,AINUSDT,92,REAL_CONTINUATION,stop,-8.1,-1.0125,-102.24915021065269,9996.432352076032,-2.1359115880899338
2026-03-10 19:35:00+00:00,LUMIAUSDT,91,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-101.21387756476983,9895.218474511263,-3.126785483260519
2026-03-22 13:10:00+00:00,BLUAIUSDT,79,REAL_CONTINUATION,time_mid,1.1813171080887586,0.14766463851109482,14.611738590270127,9909.830213101533,-2.983738001230296
2026-03-29 14:05:00+00:00,AGTUSDT,84,FAILED_OR_PARTIAL,time_mid,-0.3702328159645275,-0.04627910199556594,-4.5861804319086685,9905.244032669625,-3.028636256072992
2026-04-01 06:20:00+00:00,LQTYUSDT,77,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-100.29059583077996,9804.953436838845,-4.010471313980246
2026-04-02 16:00:00+00:00,BMTUSDT,73,REAL_CONTINUATION,time_mid,6.001376720901119,0.7501720901126399,73.55402413170508,9878.50746097055,-3.2903846603470677
2026-04-07 14:15:00+00:00,IRYSUSDT,95,FAILED_OR_PARTIAL,time_mid,1.3629542236904324,0.17036927796130405,16.829941834609077,9895.337402805158,-3.1256211869737482
2026-04-10 12:20:00+00:00,MAVIAUSDT,88,FAILED_OR_PARTIAL,time_mid,1.7453706649697642,0.21817133312122053,21.588789528542772,9916.926192333702,-2.914269063264463
2026-04-11 14:20:00+00:00,AINUSDT,98,REAL_CONTINUATION,stop,-8.1,-1.0125,-100.40887769737873,9816.517314636323,-3.8972620889989096
2026-04-14 04:10:00+00:00,BELUSDT,80,FAILED_OR_PARTIAL,time_mid,-1.5598540145985553,-0.19498175182481942,-19.140417428264623,9797.376897208058,-4.0846448909294
2026-05-10 17:50:00+00:00,ALCHUSDT,92,REAL_CONTINUATION,target,19.9,2.4875,243.70975031805042,10041.086647526108,-1.6987504325912672
2026-05-11 05:15:00+00:00,JCTUSDT,70,FAILED_OR_PARTIAL,time_mid,1.4660316435259946,0.18325395544074932,18.400688450824525,10059.487335976934,-1.5186095045113035
2026-05-14 15:15:00+00:00,DODOXUSDT,100,REAL_CONTINUATION,stop,-8.1,-1.0125,-101.85230927676646,9957.635026700167,-2.5157335832781236
2026-05-18 01:05:00+00:00,APRUSDT,82,REAL_CONTINUATION,time_mid,6.555507197857369,0.8194383997321711,81.596685113962,10039.231711814129,-1.7169100705622942
2026-06-02 17:45:00+00:00,KOMAUSDT,75,FAILED_OR_PARTIAL,time_mid,-2.5260272051605583,-0.3157534006450698,-31.69921552869137,10007.532496285437,-2.0272422692735437
2026-06-08 20:50:00+00:00,DODOXUSDT,73,FAILED_OR_PARTIAL,time_mid,0.33657954479305874,0.04207244309913234,4.21041341512687,10011.742909700564,-1.9860227365246397
2026-06-13 02:15:00+00:00,AGTUSDT,81,FAILED_OR_PARTIAL,time_mid,0.945615365175645,0.11820192064695563,11.834072409501468,10023.576982110066,-1.8701683328967378
2026-06-16 05:30:00+00:00,BRUSDT,82,REAL_CONTINUATION,target,19.9,2.4875,249.33647742998787,10272.913459540054,0.0
2026-06-16 12:30:00+00:00,DRIFTUSDT,76,FAILED_OR_PARTIAL,stop,-8.1,-1.0125,-104.01324877784305,10168.900210762211,-1.012499999999994
