label,mfe_30m_pct,mfe_1h_pct,mfe_2h_pct,mfe_4h_pct
FAILED_OR_PARTIAL,7.360959651035981,7.619212163096067,8.221878079684641,8.690095846645374
REAL_CONTINUATION,21.816992693030954,24.412883038610005,26.09290837363415,28.823436571691673
