strategy,fold,oos_from,oos_to,params,oos_cagr,oos_sharpe,oos_maxdd,oos_trades,oos_frac_coins_pos,bh_cagr,bh_sharpe,bh_maxdd
rsi_bb,0,2021-01,2021-12,"[""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 10, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.5, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 30, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.5, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 30, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 10, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}""]",0.2100977084670117,1.1561230342493811,-0.10072154684558077,82,0.5102040816326531,14.57240748595194,3.002250399743807,-0.6354871537748986
rsi_bb,1,2022-01,2022-12,"[""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 10, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 10, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 10, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}""]",-0.34578681091245367,-0.7738368222801592,-0.4062713442272876,406,0.09615384615384617,-0.8041460049112251,-1.336478292754263,-0.8066637504028741
rsi_bb,2,2023-01,2023-12,"[""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 3.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.5, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 30, \""sizing\"": \""full\""}""]",0.08974833699014417,1.2572788503428856,-0.03494187259184944,86,0.6653846153846155,1.3399751414327228,1.6988858906807895,-0.44952701172047105
rsi_bb,3,2024-01,2024-12,"[""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 3.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 3.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 35, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}""]",0.0836221069448706,1.2281187132356077,-0.02956073711660623,42,0.4576923076923077,0.3072312614292849,0.7338205414806741,-0.6066160587605687
rsi_bb,4,2025-01,2025-12,"[""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""voltarget\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}""]",0.04900185046442229,1.042280054507625,-0.03968796912946526,28,0.3958333333333333,-0.6564488208722379,-0.9198888892220664,-0.7002642192442865
rsi_bb,5,2026-01,2026-12,"[""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 20, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""voltarget\""}"", ""{\""atr_k\"": 3.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}"", ""{\""atr_k\"": 2.0, \""bb_k\"": 2.0, \""bb_n\"": 30, \""btc_regime\"": 0, \""max_bars\"": 20, \""regime\"": 0, \""rsi_buy\"": 25, \""sizing\"": \""full\""}""]",0.0010953664786585993,0.07629662497342031,-0.07578973088861973,83,0.46521739130434786,-0.4439581661733836,-0.7198697390303919,-0.5013141305118956
