ts,xsec_recommended,vol_momentum,blend,buy_hold
2023-01-08 00:00:00+00:00,6.199989012951955,2.242877040631596,4.181081182609938,3.6963548288984485
2023-01-15 00:00:00+00:00,6.199989012951955,2.266579787005335,4.203186066785567,4.746355425203625
2023-01-22 00:00:00+00:00,6.199989012951955,2.309001198759184,4.243100288311622,5.19285028438683
2023-01-29 00:00:00+00:00,6.460801147973269,2.349253336132856,4.370451738525047,5.687477461499474
2023-02-05 00:00:00+00:00,6.421574047891606,2.3602331176132973,4.371079223092611,5.75910375901572
2023-02-12 00:00:00+00:00,5.448973734101149,2.260849341639016,3.9458560492674373,5.372846758266947
2023-02-19 00:00:00+00:00,6.219360437147758,2.4257423777103253,4.373056325400082,6.074290022270285
2023-02-26 00:00:00+00:00,5.882050982296951,2.3431978514154905,4.181385250342993,5.760573308564538
2023-03-05 00:00:00+00:00,5.155968745332697,2.2159434086491707,3.809122867662754,5.26631291381548
2023-03-12 00:00:00+00:00,5.131137407011206,2.1495019474069768,3.7527987458756105,5.017399107148492
2023-03-19 00:00:00+00:00,5.944306521537467,2.2805623465195737,4.167057944351741,5.564169278212241
2023-03-26 00:00:00+00:00,5.378331136700305,2.197762765489,3.89399612198046,5.2357928785791925
2023-04-02 00:00:00+00:00,5.64554002753457,2.2264774290338325,4.0171863869684445,5.31676137835647
2023-04-09 00:00:00+00:00,5.904089406037359,2.2491208830498226,4.129662691810939,5.40752857133295
2023-04-16 00:00:00+00:00,6.584903565295126,2.3804634179737376,4.4874538435292655,6.033834895710985
2023-04-23 00:00:00+00:00,5.6349591764400495,2.1682563617786275,3.963131382810749,5.16229606143619
2023-04-30 00:00:00+00:00,5.732570184081827,2.173926871445937,4.0032661905938465,5.197473870304347
2023-05-07 00:00:00+00:00,5.5103256058790295,2.151573468115573,3.905668395437939,4.907221106189284
2023-05-14 00:00:00+00:00,5.265325322103805,2.136204367517915,3.8050001203338812,4.567710848808387
2023-05-21 00:00:00+00:00,5.515135571453878,2.1413516431515047,3.8991256883989576,4.554106399305045
2023-05-28 00:00:00+00:00,5.732126609685439,2.1473283940062373,3.981630555395977,4.6983183941429445
2023-06-04 00:00:00+00:00,5.891110565375024,2.15588757567229,4.045528405885794,4.6705553373747275
2023-06-11 00:00:00+00:00,5.229376524386455,2.0808188920467763,3.7462946478639765,3.606690117712503
2023-06-18 00:00:00+00:00,5.145061563764714,2.073503008633658,3.7097395587961173,3.632686243214229
2023-06-25 00:00:00+00:00,5.188521660156838,2.0910859257777696,3.741150549110493,4.266167829938837
2023-07-02 00:00:00+00:00,5.483634669742725,2.124247337079151,3.876968977954882,4.4909452674698285
2023-07-09 00:00:00+00:00,5.268199066906559,2.1159307025683503,3.793300938131128,4.282090160116381
2023-07-16 00:00:00+00:00,7.078014007784833,2.115348430536486,4.449360021715924,4.624622505503719
2023-07-23 00:00:00+00:00,7.351061055111266,2.118300307801168,4.537874942551174,4.692058681742068
2023-07-30 00:00:00+00:00,7.203796892587287,2.1126050294183556,4.486901808441171,4.52930712524989
2023-08-06 00:00:00+00:00,6.817055121657964,2.0922852437813866,4.344822718596457,4.360744149366626
2023-08-13 00:00:00+00:00,6.84027299148136,2.0964777665557275,4.356783914970543,4.413348108848263
2023-08-20 00:00:00+00:00,5.720353932859521,2.0505997463826433,3.9469329072805834,3.922897642784355
2023-08-27 00:00:00+00:00,5.618531321477461,2.0505997463826433,3.9130418059085947,3.8059980269600806
2023-09-03 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.649790565295549
2023-09-10 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.5795466947458356
2023-09-17 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.6336167488397235
2023-09-24 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.6125243151238506
2023-10-01 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.972863924594865
2023-10-08 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.7261128214276593
2023-10-15 00:00:00+00:00,5.618531321477461,2.040684525592812,3.9035802824299375,3.5685246342284884
2023-10-22 00:00:00+00:00,6.192960004248412,2.0525283564755656,4.11174227764321,3.8400150830403494
2023-10-29 00:00:00+00:00,6.506834053169674,2.0963090041248438,4.260810805537439,4.371567256224062
2023-11-05 00:00:00+00:00,6.792118679537857,2.178921225313,4.43867609201652,4.864949825621327
2023-11-12 00:00:00+00:00,7.912377368734624,2.3473988424724395,4.974695319530015,5.6701869383119705
2023-11-19 00:00:00+00:00,7.726725898943277,2.3014527028547067,4.868274722881919,5.60053727989041
2023-11-26 00:00:00+00:00,7.4801811923034665,2.288783263810454,4.780537053078221,5.6958166495819915
2023-12-03 00:00:00+00:00,8.217321215467981,2.3400455014339987,5.067762064846447,5.90494991099155
2023-12-10 00:00:00+00:00,9.870577420444526,2.647215212356274,5.912698079202098,6.844795831397272
2023-12-17 00:00:00+00:00,9.919188011126453,2.5601771419699646,5.831964264025201,6.585655461856415
2023-12-24 00:00:00+00:00,12.575381828220715,2.8210445787365073,6.901341782846474,7.486574658283154
2023-12-31 00:00:00+00:00,10.631748323016216,2.8151157954922414,6.345348372605575,7.521847565861696
2024-01-07 00:00:00+00:00,8.928244508560883,2.4761322356400157,5.455392060694045,6.56151551876198
2024-01-14 00:00:00+00:00,9.445366695864971,2.596319680025956,5.748497496798451,7.080273894889192
2024-01-21 00:00:00+00:00,8.875125112305389,2.555998996140754,5.529479763550505,6.855506049467719
2024-01-28 00:00:00+00:00,9.525953577150174,2.511943702030789,5.684004878140884,6.749471197648986
2024-02-04 00:00:00+00:00,9.423857238628827,2.4894036759694806,5.629766465880316,6.613011990378572
2024-02-11 00:00:00+00:00,10.261089991915524,2.6018863589480232,6.006710941952898,7.17742838299949
2024-02-18 00:00:00+00:00,11.12610604063368,2.771009414327244,6.455420336703989,7.892746926283532
2024-02-25 00:00:00+00:00,11.086444241209893,2.864821665879099,6.553296996543757,8.285440610162503
2024-03-03 00:00:00+00:00,11.616398477234357,3.32804256228526,7.233939366971732,10.081106505533958
2024-03-10 00:00:00+00:00,11.980430403868045,3.4227014351839635,7.453502364900908,11.174015554019178
2024-03-17 00:00:00+00:00,11.381969615115642,3.3440299214950606,7.18280652291657,10.81517647577437
2024-03-24 00:00:00+00:00,10.86129465171529,3.2374558606136388,6.9085953688886015,10.726872743759271
2024-03-31 00:00:00+00:00,11.619949010434823,3.3650228347275934,7.287466751961541,11.404338851923848
2024-04-07 00:00:00+00:00,10.436543641952063,3.1920359079418072,6.730907768892716,10.342506074710471
2024-04-14 00:00:00+00:00,8.496518938129729,2.848115430653962,5.750482614896063,7.990135177868888
2024-04-21 00:00:00+00:00,8.551087099169882,2.8705962668551983,5.7968509343179235,8.303759314157526
2024-04-28 00:00:00+00:00,8.619168821061047,2.8334575304986878,5.783489273119114,8.050952894300092
2024-05-05 00:00:00+00:00,8.30666118441819,2.83426676358711,5.681560626887799,8.18481380450907
2024-05-12 00:00:00+00:00,7.961674501921297,2.7799257937676938,5.509746409413799,7.72610649380799
2024-05-19 00:00:00+00:00,8.354354465589417,2.7919136990884517,5.6587348532537405,7.962630087600915
2024-05-26 00:00:00+00:00,8.355308325853086,2.7972158133694807,5.664456253817566,8.539777009376413
2024-06-02 00:00:00+00:00,8.298448958309255,2.769240824614004,5.616874196401938,8.210124404912095
2024-06-09 00:00:00+00:00,8.266720058626202,2.7647884846333617,5.601630458026703,7.71774549418857
2024-06-16 00:00:00+00:00,8.300124207643046,2.749598843150766,5.597749214245535,7.1058146230979
2024-06-23 00:00:00+00:00,7.898997641422731,2.7355326178231687,5.44798006206612,6.275346426966905
2024-06-30 00:00:00+00:00,7.996418444986337,2.735864851834916,5.483748308264555,6.515770375724276
2024-07-07 00:00:00+00:00,6.814404923194431,2.7276449381434484,5.064474329720046,5.480034964079882
2024-07-14 00:00:00+00:00,7.2192829946805945,2.7302490115285716,5.217014849037857,6.350481026969507
2024-07-21 00:00:00+00:00,7.2192829946805945,2.75077992946311,5.236628061639079,6.920934567408969
2024-07-28 00:00:00+00:00,7.33422165875056,2.746530638021341,5.274154968042094,6.337906802910037
2024-08-04 00:00:00+00:00,6.758276778472947,2.710637616240736,5.030316307112229,5.134960470207306
2024-08-11 00:00:00+00:00,7.058823452569111,2.710637616240736,5.142721727973961,5.055210659844389
2024-08-18 00:00:00+00:00,7.058823452569111,2.710637616240736,5.142721727973961,5.239070083368791
2024-08-25 00:00:00+00:00,7.058823452569111,2.7107494008403847,5.14282812591274,6.0366224255934595
2024-09-01 00:00:00+00:00,7.058823452569111,2.706756520052842,5.1390403644657265,5.043423832984068
2024-09-08 00:00:00+00:00,7.058823452569111,2.706756520052842,5.1390403644657265,5.1395927364805205
2024-09-15 00:00:00+00:00,7.058823452569111,2.706756520052842,5.1390403644657265,5.341393874034719
2024-09-22 00:00:00+00:00,7.058823452569111,2.706756520052842,5.1390403644657265,5.907921828024073
2024-09-29 00:00:00+00:00,7.058823452569111,2.6956830519222614,5.1285660981079495,6.524846170806834
2024-10-06 00:00:00+00:00,7.058823452569111,2.654411332878969,5.089268224673358,5.936068183844444
2024-10-13 00:00:00+00:00,7.058823452569111,2.654411332878969,5.089268224673358,5.944025757297464
2024-10-20 00:00:00+00:00,7.116899110076442,2.6721684741069507,5.127401551615774,6.532853344763035
2024-10-27 00:00:00+00:00,6.941748833463736,2.629983643056976,5.025144639813724,5.886115515747975
2024-11-03 00:00:00+00:00,6.624481055509348,2.5598925437993745,4.844463050069864,5.449173511371761
2024-11-10 00:00:00+00:00,9.3923623610236,3.0090454069301575,6.265139767792651,7.098581438449426
2024-11-17 00:00:00+00:00,10.89383642983951,3.222433120924233,6.993418917165919,7.815668209293428
2024-11-24 00:00:00+00:00,12.249274379152729,3.9874613665428993,8.257825008738747,10.883768310119592
2024-12-01 00:00:00+00:00,13.91299632787345,4.321258058879361,9.167662774366097,12.177730211784738
2024-12-08 00:00:00+00:00,15.312570401548388,5.007977106347482,10.362144886497557,14.95609573668348
2024-12-15 00:00:00+00:00,14.465971931926006,4.47850713593804,9.52630963123758,13.519861969157947
2024-12-22 00:00:00+00:00,11.648452394404318,3.9297672992308974,8.014932272816544,10.481575298908949
2024-12-29 00:00:00+00:00,11.669167956820967,3.943375323230261,8.042531332329748,10.570618527194785
2025-01-05 00:00:00+00:00,14.063533707009821,4.1673550885187804,9.093681765904048,12.005348570567492
2025-01-12 00:00:00+00:00,12.937848088807568,3.923027114290481,8.471493146184969,10.403786649605127
2025-01-19 00:00:00+00:00,14.363779605356198,3.89853403438844,8.918929309834816,10.331595692565179
2025-01-26 00:00:00+00:00,14.08850699576448,3.8296542264756264,8.75767733311679,9.938566848181885
2025-02-02 00:00:00+00:00,11.342114345965342,3.4213628889227983,7.435257452045499,8.016175420150752
2025-02-09 00:00:00+00:00,10.203503143888524,3.1383287943885496,6.7659588761979705,7.414631439567754
2025-02-16 00:00:00+00:00,10.203503143888524,3.174199557444843,6.804709062411634,7.738509475440635
2025-02-23 00:00:00+00:00,10.10547117161118,3.152682791283127,6.749382256681544,7.726713645138135
2025-03-02 00:00:00+00:00,10.27893934003591,3.1282285075751624,6.78806213272103,7.886777034931813
2025-03-09 00:00:00+00:00,9.282773123205867,3.1189695413947867,6.447861468236962,5.998996989508792
2025-03-16 00:00:00+00:00,9.423582374669321,3.1189695413947867,6.497017108206527,5.971099102256128
2025-03-23 00:00:00+00:00,9.545642868971925,3.1179594766709053,6.53840639281156,6.3268780186241855
2025-03-30 00:00:00+00:00,9.545642868971925,3.115854620399952,6.536199243818682,5.84252092935291
2025-04-06 00:00:00+00:00,9.545642868971925,3.115854620399952,6.536199243818682,5.063155181204794
2025-04-13 00:00:00+00:00,9.545642868971925,3.115854620399952,6.536199243818682,5.473700758543893
2025-04-20 00:00:00+00:00,9.545642868971925,3.115854620399952,6.536199243818682,5.6330454933790515
2025-04-27 00:00:00+00:00,9.545642868971925,3.114691646958003,6.534980327222382,6.212350532439428
2025-05-04 00:00:00+00:00,9.41478357581416,3.1081225974559614,6.483844244555867,5.936196331528699
2025-05-11 00:00:00+00:00,10.795860752488263,3.1590098187479616,7.005670228976994,7.482383660401995
2025-05-18 00:00:00+00:00,10.375442765250474,3.1406073761818294,6.84887627054549,7.140069742557735
2025-05-25 00:00:00+00:00,10.456863343807765,3.1115571038468994,6.846370048999477,7.004558948979608
2025-06-01 00:00:00+00:00,9.991865330725433,3.0421594225610002,6.618781783455484,6.421485643993343
2025-06-08 00:00:00+00:00,10.065993341337144,3.0464053301721488,6.6488066319023105,6.361413824260023
2025-06-15 00:00:00+00:00,9.768733725445106,3.0241664605278853,6.527527772754957,6.15477954832468
2025-06-22 00:00:00+00:00,8.181334031371094,2.9455148705522567,5.89871846867532,5.344755117247701
2025-06-29 00:00:00+00:00,9.207086416704037,3.0097434535165544,6.334644440652981,6.1158322639286355
2025-07-06 00:00:00+00:00,9.309806673843761,3.0113551516855726,6.372478208442816,5.975597407944157
2025-07-13 00:00:00+00:00,9.999207559580451,3.3693150181055103,6.986527241292131,7.136505369179433
2025-07-20 00:00:00+00:00,11.105792112842428,3.8030002962227423,7.825357401117721,8.326233327117405
2025-07-27 00:00:00+00:00,11.275116970987215,3.6643484671104485,7.741837777240788,8.071733467261739
2025-08-03 00:00:00+00:00,10.487589887951833,3.365592650362749,7.156471680143365,6.942643592301688
2025-08-10 00:00:00+00:00,11.437152621106964,3.5130206214518895,7.635915111903996,7.830112714540296
2025-08-17 00:00:00+00:00,11.742375011850342,3.477274954243392,7.699457134378821,7.8068521411581795
2025-08-24 00:00:00+00:00,11.895716803065284,3.4760275757177186,7.750030221024909,7.831808957425902
2025-08-31 00:00:00+00:00,10.862441629182763,3.27893141612027,7.194519302120742,7.1707125458476995
2025-09-07 00:00:00+00:00,10.893736214459075,3.283925339622469,7.2105008970202356,7.289872223460705
2025-09-14 00:00:00+00:00,11.552457943050863,3.383188136006149,7.537323802692012,7.760005138240337
2025-09-21 00:00:00+00:00,11.707570176865211,3.339325365335799,7.538849451314078,7.643489968645089
2025-09-28 00:00:00+00:00,10.873151391523832,3.152473080698779,7.060841806572901,7.162997880860786
2025-10-05 00:00:00+00:00,11.746453491699478,3.2377653447325496,7.438526377005398,7.519143377153541
2025-10-12 00:00:00+00:00,11.574933687243142,2.990121953169437,7.12197947748251,6.244686276845356
2025-10-19 00:00:00+00:00,10.555531994917141,2.954390914176,6.76664831974577,5.788298292563321
2025-10-26 00:00:00+00:00,10.43265207182235,2.953690938728216,6.726878294605286,6.023768654868219
2025-11-02 00:00:00+00:00,10.1088768614281,2.93910241595263,6.605572334851603,5.70439626284456
2025-11-09 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,5.888734884403612
2025-11-16 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,5.011032737581876
2025-11-23 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.424798201890498
2025-11-30 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.419427716531908
2025-12-07 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.269337354485499
2025-12-14 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.070726821510585
2025-12-21 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.8426336914586767
2025-12-28 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.9098109314970846
2026-01-04 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.3067545782669265
2026-01-11 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.230059770052723
2026-01-18 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,4.3541602291479355
2026-01-25 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.8782287430558413
2026-02-01 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.2564067887738894
2026-02-08 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.953724248179783
2026-02-15 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.0001434323148626
2026-02-22 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.861866783035635
2026-03-01 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.786794710036608
2026-03-08 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.6946017359443606
2026-03-15 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.9154397728650197
2026-03-22 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.703669852425443
2026-03-29 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.6171408576360307
2026-04-05 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.7048967719483294
2026-04-12 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.7190857336627565
2026-04-19 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,2.9361315292520986
2026-04-26 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.1668378553175103
2026-05-03 00:00:00+00:00,10.1088768614281,2.9139490761927624,6.577283165685987,3.0588283857599134
