strategy,params,is0_cagr,is0_sharpe,is0_maxdd,is0_trades,oos0_cagr,oos0_sharpe,oos0_maxdd,oos0_trades,is1_cagr,is1_sharpe,is1_maxdd,is1_trades,oos1_cagr,oos1_sharpe,oos1_maxdd,oos1_trades,is2_cagr,is2_sharpe,is2_maxdd,is2_trades,oos2_cagr,oos2_sharpe,oos2_maxdd,oos2_trades,is3_cagr,is3_sharpe,is3_maxdd,is3_trades,oos3_cagr,oos3_sharpe,oos3_maxdd,oos3_trades,is4_cagr,is4_sharpe,is4_maxdd,is4_trades,oos4_cagr,oos4_sharpe,oos4_maxdd,oos4_trades,is5_cagr,is5_sharpe,is5_maxdd,is5_trades,oos5_cagr,oos5_sharpe,oos5_maxdd,oos5_trades,full_cagr,full_sharpe,full_maxdd,full_trades
ema_atr,"{""atr_k"": 4.0, ""btc_regime"": 200, ""fast"": 20, ""regime"": 0, ""sizing"": ""full"", ""slow"": 100}",0.17388264641304518,0.6600818474428659,-0.42765286395720015,320,3.827165411874729,2.2369913183295633,-0.5620627083163775,436,0.6777791972283229,1.2552773023972166,-0.5620627083163776,756,-0.03995098075165848,-1.7780887818684885,-0.03995098075165848,0,0.503924595488654,1.109482834248753,-0.5620627083163776,756,0.3340702380957119,0.9458295142682256,-0.2705463818512197,336,0.4741967860646352,1.0839827895208083,-0.5620627083163776,1092,-0.03515581523682132,0.2188323474186051,-0.42035181526739274,442,0.39751885360087424,0.9506055405853587,-0.5620627083163776,1534,-0.3367340215128263,-1.213976453076543,-0.3977004378077771,241,0.2810307515451531,0.776759791139784,-0.5620627083163776,1775,0.01736000929677739,0.5018683303873929,-0.02047653250370296,24,0.25856402103374676,0.7492641947880487,-0.5620627083163776,1799
ema_atr,"{""atr_k"": 4.0, ""btc_regime"": 200, ""fast"": 20, ""regime"": 0, ""sizing"": ""voltarget"", ""slow"": 100}",0.1591467160586595,0.8422838929378836,-0.29179549527549664,320,1.3012973186348211,2.2946246655005704,-0.2345211473786628,436,0.37795616545473854,1.348748551037439,-0.29179549527549664,756,-0.01608458971601756,-1.767874842280069,-0.01608458971601756,0,0.28954654701159077,1.1962687594309278,-0.29179549527549664,756,0.3267654988142563,1.1307181705715827,-0.19447176444719005,336,0.29567359243839664,1.180371324148618,-0.29179549527549664,1092,0.07623488731941763,0.3880185087182582,-0.3028013983067426,442,0.268966342688139,1.0396797755773353,-0.3028013983067426,1534,-0.21028802420773074,-1.1285181221903058,-0.24406018162042542,241,0.19862290005407046,0.8389440461722756,-0.3577477853844646,1775,0.01594943076979871,0.5289920660573008,-0.01780542420356579,24,0.18350244520215586,0.8106678799004321,-0.3577477853844646,1799
ema_atr,"{""atr_k"": 4.0, ""btc_regime"": 0, ""fast"": 20, ""regime"": 200, ""sizing"": ""full"", ""slow"": 100}",0.17323186962270354,0.7109528688968707,-0.34689098850318023,285,2.8505598125725276,2.0675761980813507,-0.47771603945886454,392,0.58208582399198,1.2052382648450617,-0.47771603945886454,677,-0.18465049241943954,-2.326047105521697,-0.19006740939338085,74,0.38948962692846,0.9856576786122819,-0.47771603945886454,751,0.3456575361619265,1.0341422612772972,-0.2418338490644164,296,0.38214131311354294,0.989857763728939,-0.47771603945886454,1047,0.004724269507585088,0.28824445949600364,-0.3820614718419013,418,0.3300888289979631,0.8751158464977263,-0.47771603945886454,1465,-0.3253838019481491,-1.2241548081333382,-0.39067557379476237,209,0.22937907491617526,0.7039247621186153,-0.5510288086530035,1674,-0.08442646373415152,-1.4122456520973068,-0.08369239379145976,65,0.2017580812028168,0.6591285863053236,-0.582086381220732,1739
ema_atr,"{""atr_k"": 4.0, ""btc_regime"": 0, ""fast"": 20, ""regime"": 200, ""sizing"": ""voltarget"", ""slow"": 100}",0.13892024377718348,0.812606267912595,-0.23575711085296147,285,0.9035480231379953,1.9866670254524113,-0.20061742877991162,392,0.2961480235454246,1.2139523232689808,-0.23575711085296147,677,-0.10560255373199379,-2.342768559049172,-0.1089268208495402,74,0.2050254316802569,0.9821369832758706,-0.23575711085296147,751,0.3306786349111164,1.2225508515061487,-0.17348362412645446,296,0.22513280625913312,1.0264573116065163,-0.26719807927705097,1047,0.10661510613816061,0.4702807325139592,-0.270307293643555,418,0.2142759216672696,0.9215009794633353,-0.2703072936435551,1465,-0.19840301982239827,-1.1277074289569846,-0.23519857811419553,209,0.1554473672403911,0.7304960798336559,-0.349183807406526,1674,-0.033364179507691216,-0.7982268982294207,-0.044956443491926734,65,0.13965958777751797,0.6895333317451598,-0.37248111263847483,1739
ema_atr,"{""atr_k"": 4.0, ""btc_regime"": 200, ""fast"": 20, ""regime"": 200, ""sizing"": ""full"", ""slow"": 100}",0.10984791503346236,0.5239594524244137,-0.3693575715948979,268,1.977352566488976,1.7949296019201797,-0.5304815543122183,375,0.42308662286188636,1.006473436451905,-0.5304815543122186,643,-0.03488401585717549,-1.7811715667552106,-0.03488401585717549,0,0.31956181384666227,0.8876515401826393,-0.5304815543122186,643,0.334158383745051,1.010529286502371,-0.24232986795711453,294,0.32198233175232804,0.9039140406979934,-0.5304815543122186,937,-0.024217370571975483,0.2345357868078902,-0.3999095901661277,417,0.27497970225945156,0.7902631795285905,-0.5304815543122186,1354,-0.3187921450220301,-1.1914798625325727,-0.38140775175751185,203,0.18612795120921044,0.6257617376675241,-0.5441999586638933,1557,0.021822374233060104,0.672054387451669,-0.017530457372461394,21,0.17262660224934945,0.6054117524526633,-0.5441999586638933,1578
ema_atr,"{""atr_k"": 4.0, ""btc_regime"": 200, ""fast"": 20, ""regime"": 200, ""sizing"": ""voltarget"", ""slow"": 100}",0.11304952679748026,0.6996464822934224,-0.25368224780155757,268,0.7598029173297971,1.8102166329414744,-0.21767537932240633,375,0.24925087131794643,1.0834597160387016,-0.25368224780155757,643,-0.014877106978705368,-1.758867432357023,-0.014877106978705368,0,0.19250466431874536,0.9589673427462122,-0.25368224780155757,643,0.32470854235871105,1.206789207739921,-0.17359984135632323,294,0.213575093740755,1.0047562452268322,-0.25368224780155757,937,0.08346708874776154,0.4083852216241384,-0.28572832011933447,417,0.20080988180858061,0.8880687091791659,-0.28572832011933424,1354,-0.19732815337721932,-1.1210612758456262,-0.23165454171353284,203,0.14441807667412188,0.6982071592397645,-0.3461643125332301,1557,0.01933481045859975,0.6815235963409609,-0.015494469246259635,21,0.13429307713525862,0.6771520319808287,-0.3461643125332301,1578
ema_atr,"{""atr_k"": 2.0, ""btc_regime"": 0, ""fast"": 20, ""regime"": 0, ""sizing"": ""full"", ""slow"": 150}",0.02089906449490675,0.21952939413014805,-0.37715973615768883,854,2.1186317320551438,1.7623574051808681,-0.48601233484870265,1328,0.3534511939160079,0.8559836199252402,-0.48601233484870265,2182,-0.1955966679763982,-2.5008360062802586,-0.20442714264840467,169,0.22382200485544024,0.6745128039392907,-0.48601233484870265,2351,0.07688095043493148,0.3982621442177987,-0.25497490641267584,794,0.19806467638845793,0.6367715831012725,-0.49683026138003283,3145,-0.10546732724994878,0.022076166993405477,-0.4191180009088753,1101,0.15719430904613252,0.552714225704763,-0.5153491320400252,4246,-0.30758316915993145,-1.1940724266701932,-0.3757910562676755,548,0.09213309429554895,0.4198954498544864,-0.550289518977727,4794,-0.08149347518420214,-2.0938121534153513,-0.07172927078602498,91,0.07768288997931583,0.3872321837880591,-0.5761506038728019,4885
ema_atr,"{""atr_k"": 2.0, ""btc_regime"": 0, ""fast"": 20, ""regime"": 0, ""sizing"": ""voltarget"", ""slow"": 150}",0.03237354250090152,0.26949572165200447,-0.22804999294139516,854,0.787720147477494,1.9158990302639265,-0.19251789486222948,1328,0.185451563135411,0.8680717703382791,-0.22804999294139516,2182,-0.10882516661938357,-2.7060105513365404,-0.11275186873391085,169,0.12147932130338779,0.6675673260439535,-0.23544371616964133,2351,0.06824046953326679,0.4309239308822709,-0.1729232681910231,794,0.11245702115316525,0.6289512199186135,-0.32727538701904524,3145,0.048405634919623575,0.30848905977258484,-0.28019436343356874,1101,0.10832575577609371,0.5844656049866064,-0.32727538701904524,4246,-0.19774896067618897,-1.1870780705952686,-0.2344511300693224,548,0.06735552476925655,0.41438940690158166,-0.32727538701904524,4794,-0.04499012261556612,-1.7536873865000704,-0.041000577125061555,91,0.05825896739612402,0.3805303284464793,-0.32727538701904524,4885
ema_atr,"{""atr_k"": 2.0, ""btc_regime"": 200, ""fast"": 20, ""regime"": 0, ""sizing"": ""full"", ""slow"": 150}",0.07331443848194352,0.40191178992630583,-0.2978676534190525,756,0.922953631641517,1.2572686138487539,-0.5592439567548071,1205,0.24535038049285451,0.7244895434419374,-0.5592439567548071,1961,-0.002704425817778633,-0.3885067844144938,-0.005668274707576915,0,0.19242178849434022,0.6490892590431679,-0.5592439567548071,1961,0.07268128181623124,0.3852279300618135,-0.2533666906859745,754,0.17158427063321025,0.6118202093580883,-0.6213531978365203,2715,-0.1445006705898937,-0.06924900969276397,-0.4445329554751992,1074,0.12801651008840498,0.5046582040711718,-0.6513093340640232,3789,-0.2985944406722788,-1.1492971672324952,-0.36531665394241575,528,0.0697193677012311,0.3692672497500607,-0.6710185183658314,4317,0.001016205780628443,0.06620763035721966,-0.010256859697877152,20,0.06428138652346127,0.35502175929550644,-0.6728184555272554,4337
ema_atr,"{""atr_k"": 2.0, ""btc_regime"": 200, ""fast"": 20, ""regime"": 0, ""sizing"": ""voltarget"", ""slow"": 150}",0.06786060967244101,0.48775007486217525,-0.18769338130076718,756,0.5294306945327651,1.5494854445861923,-0.22034116919249302,1205,0.16940181678678123,0.8611050593552873,-0.22034116919249336,1961,-0.0011975496828905419,-0.35804683678059046,-0.002703859982266632,0,0.13360648082586524,0.7711641001179407,-0.22034116919249336,1961,0.0623004275483956,0.40377013390628064,-0.17194531333587426,754,0.12140366829146254,0.7062293340682249,-0.3030451430155524,2715,0.01492319521942398,0.19410879882131846,-0.3032444206484518,1074,0.1107863834768934,0.6171641799748148,-0.3032444206484516,3789,-0.19619856427449178,-1.1772231694751898,-0.23089582078518678,528,0.06968684686956639,0.4363432106156163,-0.3136589611529855,4317,0.0020234235757763397,0.15281421153692132,-0.008579858613250835,20,0.06433369350826768,0.4200158005420447,-0.31586577786539083,4337
ema_atr,"{""atr_k"": 2.0, ""btc_regime"": 0, ""fast"": 20, ""regime"": 200, ""sizing"": ""full"", ""slow"": 150}",0.04862743729364949,0.3135219451061249,-0.3148796256246984,769,1.1358769146103334,1.3892430743722617,-0.48726859334336936,1146,0.25478455541527545,0.7392071134733162,-0.48726859334336925,1915,-0.18326643365776318,-2.6532303149617076,-0.18820018731582577,137,0.15541099043037132,0.5654949650605394,-0.48726859334336925,2052,0.07309956592576472,0.3891020413203222,-0.24798627656380412,748,0.14131554046810946,0.5402202369337534,-0.5485280705158018,2800,-0.08565528329001193,0.05759010120959452,-0.40485283591006105,1052,0.11355085563640777,0.47113865141102584,-0.5579421151509121,3852,-0.3020281710748499,-1.1946648728981988,-0.3704900072945838,498,0.05706152392552122,0.337429591230757,-0.5882790973330336,4350,-0.07668567564534756,-2.07195672404231,-0.06793935040637933,79,0.04611181078824855,0.30746721849211495,-0.610782383069634,4429
ema_atr,"{""atr_k"": 2.0, ""btc_regime"": 0, ""fast"": 20, ""regime"": 200, ""sizing"": ""voltarget"", ""slow"": 150}",0.052702888954692995,0.4003421949180312,-0.19907948743809545,769,0.5087152516700395,1.5667353731287703,-0.19795659162869284,1146,0.1525284669874316,0.8080366276265578,-0.19907948743809545,1915,-0.10358348398914152,-2.9208613216451944,-0.10647458194094395,137,0.09777495025771188,0.6075763692039182,-0.21733395412860645,2052,0.0677196977260135,0.4351016025359559,-0.1650974582682686,748,0.09273694936976229,0.5771812919033724,-0.30669261507762946,2800,0.06236341817688995,0.35631827693296664,-0.26966666752788504,1052,0.09353775863283853,0.5480578139670806,-0.30669261507762946,3852,-0.19265153124508316,-1.184557136769296,-0.229366808674071,498,0.05572001439898022,0.3747109051438655,-0.30669261507762946,4350,-0.03788049818094752,-1.5634802562132633,-0.03567612447822888,79,0.048200608868774086,0.34409588488168785,-0.31166445410430066,4429
