feature,0,1,2,3,4,6,8,12,24
above_ema200,0.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0
above_ema50,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.0
atr_pct,0.02509804039313586,0.02412394258557738,0.023711115590701548,0.023631926277690958,0.023379588546058976,0.022980427946082828,0.02284104400981358,0.02299108899705342,0.022315137184380617
atr_ratio,1.1072958584070194,1.0881894810005392,1.078133166329072,1.0680482438311087,1.0751004775029367,1.0653165845030403,1.064726036773521,1.061949790565924,1.0402397562321795
bb_width,0.06037977133204392,0.05632324896647836,0.054779415488968815,0.05452645433036514,0.053695860887779105,0.051963154831290145,0.05148204705064725,0.05108831950518832,0.04937504258577405
bb_width_pct,0.7274305555555556,0.7104166666666667,0.6899305555555555,0.6875,0.6833333333333333,0.6774305555555555,0.6809027777777777,0.6781250000000001,0.6607638888888889
dist_24h_high,-0.06662172455374943,-0.05567785967045297,-0.05222404238202205,-0.05176309108118132,-0.0503799153331731,-0.04776682567891127,-0.04797770689021397,-0.04702868376055358,-0.048544538389491326
dist_30d_high,-0.23717312864481788,-0.2207530560787041,-0.21398719031879787,-0.20916110941769664,-0.21163356467106573,-0.21024428395020192,-0.2102840859655085,-0.20932630659147888,-0.20427215493662132
dist_7d_high,-0.1359954005309635,-0.12600021572479714,-0.12274977469788975,-0.12325964778577247,-0.12117551964649856,-0.12023576773965394,-0.1179067141540415,-0.11664907541186967,-0.11921612275470056
range24_pct,0.7600694444444445,0.7184027777777777,0.710763888888889,0.7034722222222222,0.6947916666666667,0.6899305555555555,0.6840277777777778,0.6805555555555556,0.6604166666666667
ret_168h,0.012345574373679113,0.024176209529065407,0.02792999911637778,0.024970560637243233,0.029884037409150965,0.02497463375730058,0.02886710239651402,0.02088218482680343,0.013471155018904724
ret_1h,-0.010068010296504781,-0.003081574307778945,-0.0008924397579823107,-0.0009437641496683191,-0.0010170765918631752,-0.00031962073059194074,0.0,0.00024407815957816492,-0.0003696021701892205
ret_24h,-0.00880424377090211,-0.0004935163748840954,0.001784989307340279,0.0045127593111053965,0.0023703923284230655,0.004605776471525158,0.005234044909226909,0.0046510449534413745,-0.0009833009454957575
ret_4h,-0.015948849687532685,-0.006525626950177665,-0.0036767073617746393,-0.0023748571300924726,-0.001157846789938105,-0.00048229949430594887,0.0002075518899823936,0.00026460984900933404,-0.0002319109461966784
ret_72h,-0.007066633249978055,0.003349393359395214,0.002726389534288831,0.0034311062268626014,0.0034327283364989913,0.005597808060206488,0.0026313952486562986,0.00388532412179754,-0.002133740302036391
rsi14,44.48658009454488,47.705495546954644,49.08908013048287,49.28645164654664,49.947997317257226,50.18547145304636,50.77431787760765,51.09067320829395,49.77398335460542
taker_buy,0.4768715673484082,0.4912932193442143,0.49424131894186174,0.49572522402261854,0.4964603901640827,0.49600550146892997,0.4963007777710523,0.4995850561199925,0.49670290111035226
taker_buy_4h,0.4885395055799948,0.4946254138744239,0.49502651745002735,0.49538752630633587,0.49648976612612644,0.4963903574303282,0.4960503688650729,0.4970948935522588,0.49727942101925593
trades_z,0.20261606694755752,-0.0019260833490285074,-0.09132113589979624,-0.07306382432574515,-0.1183795970389059,-0.14544938281530523,-0.13725026188198827,-0.11139335440376597,-0.14018877457723267
vol_ratio,1.1496203935753933,0.9798477487744286,0.9137887017861601,0.8946032024017816,0.899016897445466,0.8358157726367255,0.8810582127924742,0.8713043549650787,0.8754322030182733
vol_ratio_4h,1.0845529599158008,1.0125769827645008,0.9895838332093496,0.959654497780495,0.933491504000629,0.9427830744171479,0.9546456987343928,0.9460026419933932,0.9223109672532486
vol_slope_6h,1.0281336408737376,0.981438781991192,0.9631447044415762,0.9559427225259354,0.9501711254605685,0.9474197472774493,0.9550219769801195,0.9416855675789191,0.9690964291532251
vol_z,0.18951428963690764,-0.027217403112229647,-0.10058720661804776,-0.10662874206686684,-0.11491521033562532,-0.17266266013999906,-0.12966845220752105,-0.14840043194061586,-0.15810604594767633
