ts,ema_atr,donchian,rsi_bb,vol_momentum,vol_breakout,xsec_mom,BUY_AND_HOLD
2021-07-18 00:00:00+00:00,2.1170293653953136,1.5230184581579944,1.1704063615162978,2.8095753644484054,1.4781431815621653,6.496067278878399,5.796296410123443
2021-07-25 00:00:00+00:00,2.1421774797902944,1.5223787008499434,1.2009954481435272,2.8929653540900087,1.4783021900368059,7.924552655913051,6.978473961260344
2021-08-01 00:00:00+00:00,2.1385189851190494,1.5221165963140304,1.2086693667302693,2.9081659850594823,1.477773660413557,8.373220698559672,7.5047688534655945
2021-08-08 00:00:00+00:00,2.1600796421685855,1.526569889758459,1.2086693667302693,2.9386326735604693,1.4795847821457333,9.387606922565297,8.333851686564525
2021-08-15 00:00:00+00:00,2.3892422774062267,1.6632431985960503,1.2086693667302693,3.135475135177272,1.528214864093819,11.224023815069783,10.555650381534475
2021-08-22 00:00:00+00:00,2.5281080966051492,1.7433268089375855,1.2086693667302693,3.2234072951807575,1.5333875392965108,11.924587851785496,11.924432170880433
2021-08-29 00:00:00+00:00,2.524436378571073,1.7354250259009567,1.2086693667302693,3.2340025458289583,1.4939487414846373,12.252262575338298,12.057456632050277
2021-09-05 00:00:00+00:00,2.8116904211592013,1.9075613795529198,1.2086693667302693,3.476916754961785,1.527109953366525,13.978795623390322,14.231128115059523
2021-09-12 00:00:00+00:00,2.640192759504527,1.7399470217498159,1.2089668638814937,3.3958065172378262,1.460374573135127,14.604485664126125,13.911543431443103
2021-09-19 00:00:00+00:00,2.5741556268130674,1.702759207878924,1.2085926974466377,3.311040418574403,1.4465226703969167,13.552887017895372,13.83981910992184
2021-09-26 00:00:00+00:00,2.4586767141020496,1.6684016278970102,1.2192518202683895,3.169075570261121,1.43096347963084,12.37180417825031,12.308726122051674
2021-10-03 00:00:00+00:00,2.529261669019772,1.6753624027845586,1.2268484879321715,3.2499334832423887,1.4422373936767026,15.700721521312756,14.422705327829517
2021-10-10 00:00:00+00:00,2.47773581391026,1.6614965393908254,1.2271214645482618,3.1857226845227267,1.426531554182189,14.290107248350656,13.658017320717903
2021-10-17 00:00:00+00:00,2.506908383557168,1.6666259882033159,1.2271214645482618,3.208372932694486,1.4262727694033477,14.787089740350316,14.197071028538543
2021-10-24 00:00:00+00:00,2.556203479298667,1.6710953816053344,1.2271214645482618,3.268794000785639,1.4238675531161127,16.087602365339794,15.11580399516555
2021-10-31 00:00:00+00:00,2.7220220315424095,1.7472033461938714,1.2282026984645782,3.436666754639254,1.4670695388062316,17.962188781040823,16.912385189541794
2021-11-07 00:00:00+00:00,2.8040789590095794,1.76773893668872,1.231080799763387,3.546529371421796,1.462455369577943,20.792883730525237,18.385183618498992
2021-11-14 00:00:00+00:00,2.7719023441264246,1.7552493158814277,1.2308504376159037,3.530860801272626,1.4465516069369637,20.207317802248,18.220310637924147
2021-11-21 00:00:00+00:00,2.6978474606806047,1.712332192414704,1.23649982516629,3.443422588659798,1.449301402506344,20.540007001264645,18.061777692746276
2021-11-28 00:00:00+00:00,2.6956486605281875,1.7111201448546067,1.2333698692682196,3.4805204167938975,1.4496220637703057,22.266006165814,19.610875187005167
2021-12-05 00:00:00+00:00,2.591826518380563,1.697030899704388,1.2204806850565324,3.2770919726771983,1.4466444683905197,18.72617623546013,15.337810726800605
2021-12-12 00:00:00+00:00,2.579562007762251,1.6951397487945,1.2230411709975983,3.266690123736409,1.4452085014705682,18.59032269713413,15.252690000931546
2021-12-19 00:00:00+00:00,2.5742943016019733,1.6932353002621965,1.2029767758929657,3.2582442911174736,1.444853968513592,19.036149823986733,14.38482734742365
2021-12-26 00:00:00+00:00,2.607681605029525,1.6960860302318326,1.2104995415057058,3.3139172720018575,1.44563136325547,24.375097340528516,17.22677362971573
2022-01-02 00:00:00+00:00,2.5811402302489017,1.689409858828157,1.2100977084670117,3.268288481907829,1.4446904655327535,21.802552077320485,16.47205195218916
2022-01-09 00:00:00+00:00,2.529899848747174,1.6519709950638752,1.1953101363620497,3.2153689133641903,1.4389945719091357,19.66205363596506,14.191466669287665
2022-01-16 00:00:00+00:00,2.561668114851341,1.656511927476895,1.216708529428199,3.232905446477999,1.4400217255193608,23.371137239500452,15.364020277692518
2022-01-23 00:00:00+00:00,2.4927470974783623,1.6013109417198625,1.1181813614758975,3.1091674732379,1.4333071366052519,18.656753294448183,10.875606926081721
2022-01-30 00:00:00+00:00,2.4819148534270465,1.6013109417198625,1.1228020507064012,3.1044165999083293,1.4333071366052519,18.01954921152713,10.820089663410673
2022-02-06 00:00:00+00:00,2.4825424288508118,1.6013787649332172,1.191406126154758,3.106542614854825,1.4333071366052519,18.238421468928383,12.654541414448417
2022-02-13 00:00:00+00:00,2.469491895368121,1.5905125252277235,1.1932619573371905,3.0709651855426756,1.4333071366052519,17.772115695985757,11.61168187565241
2022-02-20 00:00:00+00:00,2.449776247236502,1.5861269163599423,1.1932619573371905,3.0451358002198607,1.4333071366052519,17.074096619825674,10.58269814933313
2022-02-27 00:00:00+00:00,2.4398321933683764,1.5808429187389086,1.1913798736997954,3.0330569363449533,1.4333071366052519,16.868289669756752,10.166035198016184
2022-03-06 00:00:00+00:00,2.4349508093149677,1.5813020316757718,1.2135136302136527,3.038633741355713,1.431987437826604,16.38300942963012,10.21297536119782
2022-03-13 00:00:00+00:00,2.4505293349795876,1.5992168608371282,1.213894284935211,3.058026031294557,1.438806358004086,18.10579957012196,10.176241987296713
2022-03-20 00:00:00+00:00,2.46735953097573,1.6215007494870264,1.2155328220693697,3.0764615552089944,1.4451560539308685,19.11617803273412,11.660434824457088
2022-03-27 00:00:00+00:00,2.523599189420769,1.6671432871788976,1.2155328220693697,3.233450879253364,1.45205615429398,19.832880950479066,13.809378856711998
2022-04-03 00:00:00+00:00,2.637955492749668,1.7617786613112043,1.2155328220693697,3.3785434854162313,1.476188467123213,21.441546785472948,15.162038187630316
2022-04-10 00:00:00+00:00,2.366457383693073,1.6000911502670243,1.2155328220693697,3.0139218867980517,1.4514862076408312,18.203827166251656,12.49188423150935
2022-04-17 00:00:00+00:00,2.3127230614196725,1.5811976836563948,1.2221356561258834,2.9273242057382762,1.450708722334312,17.49663839425377,11.594797469175893
2022-04-24 00:00:00+00:00,2.3058349498766444,1.5786619918347904,1.218039289419372,2.927484369202267,1.450708722334312,17.322555714447684,11.589883896860643
2022-05-01 00:00:00+00:00,2.280856072825611,1.5679833253767594,1.1874951255986625,2.9119489072689864,1.450708722334312,17.009414721626978,9.941858138188849
2022-05-08 00:00:00+00:00,2.2842244053020684,1.56414984559997,1.1312115934843565,2.9074618312351235,1.4489112480579773,16.955867111392692,9.229430471251932
2022-05-15 00:00:00+00:00,2.270458923270079,1.5574073395217882,0.9846468624663685,2.8956067207874767,1.4489112480579773,16.563904964023905,6.937567482683293
2022-05-22 00:00:00+00:00,2.272264759628011,1.5574073395217882,0.9173790751286497,2.8968059714673347,1.4489112480579773,16.65169818767618,6.484065846152482
2022-05-29 00:00:00+00:00,2.2730185208080758,1.5574073395217882,0.8889771573292242,2.897306595094272,1.4489112480579773,16.688335747430454,5.937679720915636
2022-06-05 00:00:00+00:00,2.2733626163318195,1.5563127730641313,0.9132232673976387,2.8975895591771956,1.4489112480579773,16.702955896065856,5.999127218155932
2022-06-12 00:00:00+00:00,2.271719314936904,1.5517955287868188,0.8572434298853295,2.85899413033408,1.4489112480579773,15.786773325421787,4.671856961659964
2022-06-19 00:00:00+00:00,2.2643073354620267,1.552401197452746,0.808720267561566,2.855424865318733,1.4489112480579773,15.306461743194143,4.391885264655641
2022-06-26 00:00:00+00:00,2.2643073354620267,1.5528677478483905,0.8828787046589571,2.8468795667645663,1.4489112480579773,15.204934083903412,4.8659370250168825
2022-07-03 00:00:00+00:00,2.2643073354620267,1.551576667091311,0.8793590802029189,2.83874068320159,1.4489112480579773,14.730303932222688,4.488818248537469
2022-07-10 00:00:00+00:00,2.2636899977480858,1.5504950524773842,0.8807908522355474,2.8365858356765385,1.4489112480579773,14.638653945914177,4.846882139742155
2022-07-17 00:00:00+00:00,2.2652909699416544,1.5544463835210303,0.8810056181484361,2.8797537040611565,1.448759990775643,14.714022122102119,4.9927920024560315
2022-07-24 00:00:00+00:00,2.2647851145292823,1.5575534745001423,0.8812648592980192,2.9751399009601553,1.4468244198062914,14.841548332852982,5.549177755031774
2022-07-31 00:00:00+00:00,2.2907784065721213,1.609087319053913,0.8812648592980192,3.056536244614504,1.450381540708013,15.89615144416035,6.081304711077919
2022-08-07 00:00:00+00:00,2.32749657740128,1.647648220798845,0.8812648592980192,3.119824389071654,1.451851493209172,16.45089924008208,6.450158140245295
2022-08-14 00:00:00+00:00,2.3400176337140115,1.6549333187147788,0.8812648592980192,3.1489747591412676,1.4490774540957059,16.102061884529142,6.5855618257035
2022-08-21 00:00:00+00:00,2.1416208159446666,1.4883074502632276,0.8884504725752134,2.9743941137435246,1.4318855740186123,14.200553193952418,5.556044854987279
2022-08-28 00:00:00+00:00,2.124766929589143,1.4922629267924976,0.8579082400677135,2.9137296947298097,1.4269092606098204,14.037660812350042,5.0183775507048995
2022-09-04 00:00:00+00:00,2.134615865632959,1.5000071601044722,0.8781876143144921,2.918084209595138,1.4263400744475774,14.43775742248244,5.387018399322511
2022-09-11 00:00:00+00:00,2.1458869625806525,1.5027623579872678,0.8791266612974796,2.9194503038291044,1.4278021602838622,15.112132845429379,5.711615568160887
2022-09-18 00:00:00+00:00,2.1048899807008032,1.4845006622093087,0.8754216595300903,2.907406009603035,1.4263463296230423,14.614801463859505,4.846195574321247
2022-09-25 00:00:00+00:00,2.1102731861145627,1.4920517356498386,0.8799994842275733,2.9161011425087207,1.4278954923303582,14.561301909791931,5.003059115514514
2022-10-02 00:00:00+00:00,2.0880124727375415,1.4784076099827361,0.8824041007731652,2.8927046726088412,1.4253473348437125,14.017335393442618,4.825922093564818
2022-10-09 00:00:00+00:00,2.1039636459466364,1.4828294933397026,0.8855774658428016,2.9122778610259608,1.4253473348437125,14.360326068688247,5.081126433211737
2022-10-16 00:00:00+00:00,2.0880764707529686,1.4784404626289531,0.8774632239335985,2.9000508799583073,1.4252745063125019,14.088331473672117,4.788218570811914
2022-10-23 00:00:00+00:00,2.085933705909261,1.4765011882633656,0.8716124226678019,2.8895995358404734,1.4241773426534075,14.023441051526891,4.8430676928613625
2022-10-30 00:00:00+00:00,2.113345928910997,1.5038454446473128,0.8760371498496045,2.943856355755733,1.4271756745107143,14.571231928022135,5.267175130377878
2022-11-06 00:00:00+00:00,2.1295549775210394,1.494693996726412,0.8762969389325252,2.9199674765978956,1.4283192543058596,14.725695054613379,5.384330355793665
2022-11-13 00:00:00+00:00,1.9551540885588012,1.4070265834290967,0.8309579092566295,2.7093835488500555,1.420723588572189,13.827055984905105,3.8646119866539546
2022-11-20 00:00:00+00:00,1.9480699918225246,1.401584899418718,0.8107496368875354,2.6977371114607394,1.4180661953767204,13.46955810525758,3.6831840178090363
2022-11-27 00:00:00+00:00,1.954617032514227,1.3994813394072139,0.8272956325814298,2.703115879552355,1.4175021889897088,13.888752004154489,3.9455113966731084
2022-12-04 00:00:00+00:00,1.9538885184277281,1.398605009430655,0.8306016061664414,2.7008695118226975,1.4177625563603657,13.856924320869997,4.073146626759665
2022-12-11 00:00:00+00:00,1.9451387124546298,1.3947219774106185,0.8293490069248106,2.6955908416091874,1.4176794486128363,13.574568352623,3.913387252602936
2022-12-18 00:00:00+00:00,1.9282619765385134,1.384177535383441,0.8212486658435367,2.6405497309727712,1.4169933330831366,13.045809620227534,3.4270039473952822
2022-12-25 00:00:00+00:00,1.9265028709555534,1.3846747472685443,0.8033532277814925,2.638458047561338,1.4169933330831366,13.117787441322042,3.3292619861415575
2023-01-01 00:00:00+00:00,1.9254874166004268,1.3839265671929404,0.7916618809637357,2.63354605185483,1.4169933330831366,12.966161934332385,3.241076171734421
2023-01-08 00:00:00+00:00,1.9254874166004268,1.3839265671929404,0.8117563823805771,2.63354605185483,1.4169933330831366,12.966161934332385,3.7269160310639693
2023-01-15 00:00:00+00:00,1.977372458820647,1.420555539488925,0.8119426707427224,2.7323939459642164,1.4499247197454457,12.966161934332385,4.785597958567852
2023-01-22 00:00:00+00:00,2.116977321030139,1.4577270432997775,0.8119426707427224,2.9311900919820957,1.4394284025607484,14.72477601984471,5.2357844058937
2023-01-29 00:00:00+00:00,2.2626648262742126,1.4933110563121321,0.8119426707427224,3.1480784133639195,1.422485206989327,14.901997285204414,5.734501125773755
2023-02-05 00:00:00+00:00,2.295436209545966,1.497084829750808,0.8119426707427224,3.1897505637360704,1.426639561171657,15.785325441742279,5.806719624488234
2023-02-12 00:00:00+00:00,2.17663998158169,1.4478209505438546,0.8119426707427224,3.0033473309433476,1.418280811718968,14.489283249908295,5.417269077980422
2023-02-19 00:00:00+00:00,2.3934725437974644,1.4938365384554515,0.8119426707427224,3.173394781192506,1.426321611862974,15.742890800904238,6.1245118256348565
2023-02-26 00:00:00+00:00,2.2914023769086826,1.4458819072925035,0.8119426707427224,3.048409019097861,1.4007960508433774,15.476949317970337,5.808201324169529
2023-03-05 00:00:00+00:00,2.1427526504041885,1.4197674644816811,0.8119426707427224,2.942245516841254,1.39932193350665,15.461019118021838,5.309854419183885
2023-03-12 00:00:00+00:00,2.055397034708441,1.4018934326966332,0.8134494922876607,2.888961404901926,1.3927299933585924,15.461019118021838,5.058882610642223
2023-03-19 00:00:00+00:00,2.072931738493709,1.3985959677964186,0.8156401757131927,2.9072356767361027,1.3923813911260714,15.461019118021838,5.610173439085862
2023-03-26 00:00:00+00:00,2.0174849496367524,1.386668717949526,0.8158794253141908,2.866509265361589,1.3842418424771072,15.461019118021838,5.279082046439395
2023-04-02 00:00:00+00:00,2.0285506929410113,1.3931349960826878,0.8158794253141908,2.8710863868772227,1.385714111849806,15.461019118021838,5.360719988087187
2023-04-09 00:00:00+00:00,2.021790740557977,1.394959704232853,0.8158794253141908,2.869879854348749,1.385111319430431,15.461019118021838,5.4522376378414785
2023-04-16 00:00:00+00:00,2.1284467058763,1.4259789766299307,0.8158794253141908,2.9984201903437286,1.3993509344657333,15.461019118021838,6.0837222189299425
2023-04-23 00:00:00+00:00,1.9171393598791788,1.3655229321392321,0.8158794253141908,2.846213403707403,1.3883722275946908,15.063558041863386,5.204977562773241
2023-04-30 00:00:00+00:00,1.9294495143529538,1.3641855099661058,0.8158794253141908,2.8542271412168945,1.3883722275946908,15.473843320329845,5.240446219294914
2023-05-07 00:00:00+00:00,1.914962485103068,1.362652102024254,0.8158794253141908,2.829363668205209,1.3883722275946908,15.322770280839906,4.947793665707835
2023-05-14 00:00:00+00:00,1.8991206655907633,1.3621586698786976,0.8165488930978959,2.805808124166722,1.3883722275946908,15.322770280839906,4.605476361359488
2023-05-21 00:00:00+00:00,1.9022628154280699,1.3634502119987728,0.8165707030132571,2.811032543726364,1.3883722275946908,15.322770280839906,4.591759431222965
2023-05-28 00:00:00+00:00,1.9027253950373382,1.3635418610178751,0.8192002175200744,2.8118457502693652,1.388491871542777,15.344756766760966,4.737163760707548
2023-06-04 00:00:00+00:00,1.9119006331237585,1.3636509939528867,0.8172745716350556,2.8146757944201397,1.3880738565869803,15.235064456603643,4.709171160935507
2023-06-11 00:00:00+00:00,1.8886403095113573,1.3516814924723264,0.7989289661871941,2.7801713238689496,1.3880738565869803,15.235064456603643,3.636509978342241
2023-06-18 00:00:00+00:00,1.8858773092125871,1.350534411437891,0.8047829618193952,2.7771362233902686,1.3880738565869803,15.235064456603643,3.6627210379841544
2023-06-25 00:00:00+00:00,1.8934339540809997,1.3524127079825643,0.8639271290236982,2.784347437035568,1.3840869316984807,15.235064456603643,4.301440205984421
2023-07-02 00:00:00+00:00,1.9248029398622903,1.3709031060603782,0.864632916156993,2.8218856470255593,1.39668641870533,15.784665374116521,4.5280760875849415
2023-07-09 00:00:00+00:00,1.9037893086521904,1.3615301676473859,0.8644788314989565,2.7925425671665853,1.3952809694660195,15.426461651920784,4.317494180869801
2023-07-16 00:00:00+00:00,1.932460754443076,1.3563764558639477,0.8644788314989565,2.887360386399576,1.3827752412450487,15.543588954013206,4.662858559636014
2023-07-23 00:00:00+00:00,1.9404781691085664,1.3595334392450393,0.8644788314989565,2.908740904258408,1.381029602412135,15.191306185252197,4.730852293444099
2023-07-30 00:00:00+00:00,1.9161561575093486,1.3517789290888231,0.8644788314989565,2.8720538871212273,1.3809113896646634,15.34727270759652,4.5667551185113355
2023-08-06 00:00:00+00:00,1.8832032954662083,1.3411398649678448,0.8648027214186982,2.8379799102230687,1.376558328718899,15.227399431625917,4.396798475780043
2023-08-13 00:00:00+00:00,1.8895000036843894,1.340071642873619,0.864193494938677,2.8511995564633206,1.380164925409998,15.227399431625917,4.449837361104801
2023-08-20 00:00:00+00:00,1.8410504530932414,1.3410948385524228,0.8715333980227795,2.7596917903341853,1.3809574462501089,15.747236744918622,3.9553318850271415
2023-08-27 00:00:00+00:00,1.8330554753917767,1.3392364931518215,0.8588776904335645,2.756825297000197,1.3809574462501089,15.204982504581212,3.837465751387979
2023-09-03 00:00:00+00:00,1.8243780381775578,1.3392364931518215,0.8516082618388455,2.7506541804641866,1.3809574462501089,15.20830446705426,3.6799667773993683
2023-09-10 00:00:00+00:00,1.824479827326106,1.3392364931518215,0.8574396335422243,2.7512184560572024,1.3809574462501089,15.375743804977265,3.6091421354605093
2023-09-17 00:00:00+00:00,1.8312777383667709,1.3393924238424144,0.8617919051882585,2.7504724310654587,1.3809574462501089,15.573313308204934,3.663659236964819
2023-09-24 00:00:00+00:00,1.8286038418730297,1.3391138359847836,0.8602653410580775,2.7489812304400663,1.3809574462501089,15.573313308204934,3.642392412488103
2023-10-01 00:00:00+00:00,1.8389421101276726,1.341403565618281,0.8612408068424758,2.754986601136491,1.3809574462501089,15.509387460108913,4.0057112845470035
2023-10-08 00:00:00+00:00,1.8336050732772613,1.338544697299941,0.8617259267932142,2.7440889790752974,1.3809574462501089,15.48696849655634,3.7569200605857893
2023-10-15 00:00:00+00:00,1.833876843279379,1.337303382341289,0.861920872643103,2.7416816190062896,1.3809574462501089,15.48696849655634,3.598028945320774
2023-10-22 00:00:00+00:00,1.8699587892355811,1.3484134610836287,0.8620753398382748,2.7888781661118793,1.3911795304807992,15.48696849655634,3.8717640580992194
2023-10-29 00:00:00+00:00,1.957651733949433,1.377931995645366,0.8627122182387205,2.9797564003681796,1.3956849751675005,15.9827960413691,4.407711067324968
2023-11-05 00:00:00+00:00,2.181105559048004,1.431367597813941,0.8627122182387205,3.256434347836621,1.4246396607116967,18.63215044807939,4.905172889160446
2023-11-12 00:00:00+00:00,2.397241435761255,1.5210323834411419,0.8627122182387205,3.768783476028021,1.4683457246611111,20.82914114110892,5.717067645754678
2023-11-19 00:00:00+00:00,2.3406043902180818,1.4622484436703571,0.8627122182387205,3.7182599332385586,1.4053630478408907,20.335590324607153,5.646842128848119
2023-11-26 00:00:00+00:00,2.3505734394743922,1.4557033285431369,0.8627122182387205,3.7012591354371396,1.3999057618144843,18.729070105543038,5.742909261677744
2023-12-03 00:00:00+00:00,2.410548348052053,1.4626383224440416,0.8627122182387205,3.770764446719509,1.398167878310242,20.584958521072963,5.953771622207198
2023-12-10 00:00:00+00:00,2.7500649163430144,1.5804656356796232,0.8627122182387205,4.1983128495941235,1.4520856608021986,23.909974966495458,6.901388122686402
2023-12-17 00:00:00+00:00,2.636535027832918,1.5059127715843865,0.8627122182387205,4.05190445045302,1.3952703277027207,21.833001937382477,6.6401051987671424
2023-12-24 00:00:00+00:00,2.9219270096958123,1.5817049401004597,0.8627122182387205,4.476185352426055,1.4059535013276159,26.331601003470812,7.54847313184696
2023-12-31 00:00:00+00:00,2.923255407767252,1.5552418820765204,0.8627122182387205,4.443795986401016,1.3812680936513253,24.577092965684155,7.58403767334848
2024-01-07 00:00:00+00:00,2.465241831955174,1.3675424064581525,0.8627122182387205,3.9155499726497065,1.2972817184087015,20.51305264575167,6.615765668318321
2024-01-14 00:00:00+00:00,2.561879194759546,1.3885600771032727,0.8627122182387205,3.9640969729267965,1.296486368047231,21.893698571336255,7.138813102271895
2024-01-21 00:00:00+00:00,2.512364346195657,1.3746205716104516,0.8627122182387205,3.8844178478979865,1.284627372409796,21.10633312100281,6.9121868920877825
2024-01-28 00:00:00+00:00,2.491484447170983,1.3804228156018743,0.8627122182387205,3.8848338778908973,1.281343336341572,20.94487418413948,6.805275351560027
2024-02-04 00:00:00+00:00,2.5057909732768713,1.3880915404025578,0.8620475125628521,3.891380149293376,1.2829969991715842,21.022271165990045,6.66768790914613
2024-02-11 00:00:00+00:00,2.5496713022065047,1.3981074678350291,0.8632260318476382,3.9594462375479575,1.2879921638192728,21.388558104484197,7.236770856867645
2024-02-18 00:00:00+00:00,2.7047381340909693,1.4323514186359232,0.8631583589118422,4.106934352752678,1.2887908525174043,22.078751890947135,7.958003603637545
2024-02-25 00:00:00+00:00,2.8156860748422976,1.4624640483814144,0.862943342191623,4.2931766390467825,1.28556793065913,22.78762607475602,8.35394405131969
2024-03-03 00:00:00+00:00,3.3183802548990444,1.638718360627318,0.862943342191623,5.11668127705577,1.3459673481980847,25.035306631582063,10.164456386221552
2024-03-10 00:00:00+00:00,3.4364760637264604,1.5782316751702992,0.862943342191623,5.571435295673112,1.3031617230968007,27.875854282740395,11.266401529975047
2024-03-17 00:00:00+00:00,3.3395335252995433,1.5273586247090352,0.862943342191623,5.409832417347668,1.2359177211501262,27.153698339267674,10.904595595429159
2024-03-24 00:00:00+00:00,3.2502474994170103,1.4388546270387532,0.8636067079066009,5.241300945431778,1.2313725176812205,25.0302548353976,10.815561774358489
2024-03-31 00:00:00+00:00,3.3868339719066562,1.4702209193579916,0.8638558767535519,5.457323823946108,1.241900605562053,25.67950461738051,11.498629124733377
2024-04-07 00:00:00+00:00,3.1840414166668225,1.4213642818985188,0.863779439597421,5.193185212477373,1.2249257602360766,22.80802629810834,10.428017188680409
2024-04-14 00:00:00+00:00,2.908232234634905,1.3848169144250688,0.8756121052730956,5.094903303188991,1.2111524240071991,21.98839457514475,8.056197054448358
2024-04-21 00:00:00+00:00,2.8946075677873075,1.3848169144250688,0.8831624027275192,5.095767980492715,1.2111524240071991,21.98839457514475,8.372414213072997
2024-04-28 00:00:00+00:00,2.8885959891555686,1.3790540721875515,0.8765198177759318,5.0874444657168665,1.2062847502225142,21.98839457514475,8.117517607488365
2024-05-05 00:00:00+00:00,2.887657083002692,1.3790540721875515,0.8773313125946238,5.090400084773639,1.2062847502225142,21.98839457514475,8.252485270303168
2024-05-12 00:00:00+00:00,2.8869519217124675,1.3780211577429937,0.8773313125946238,5.070664464598232,1.2062847502225142,21.98839457514475,7.789985399767862
2024-05-19 00:00:00+00:00,2.8782597653680932,1.3759369368845444,0.8786335007932825,5.0081523177674985,1.2062847502225142,21.98839457514475,8.028464554025467
2024-05-26 00:00:00+00:00,2.874415816334789,1.372540106967312,0.8786335007932825,5.064619199922285,1.206469589688123,21.98839457514475,8.610383286022671
2024-06-02 00:00:00+00:00,2.8308714348321744,1.3508226213511159,0.8786335007932825,4.929657922482944,1.2053458158878287,22.030228471600708,8.278005136973007
2024-06-09 00:00:00+00:00,2.7914414039109094,1.3254074914064047,0.8728950637230742,4.762608770915584,1.2023039856732813,21.807689822330516,7.781555271990705
2024-06-16 00:00:00+00:00,2.770232624464929,1.3110430995974955,0.8701708599081133,4.651804333780774,1.1962523264437668,21.807689822330516,7.164564999427936
